typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","430310","Furskin articles; apparel and clothing accessories","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","241170.18000000005","true","20432.36","false","0","95937733.61800002","95937733.61800002","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","430310","Furskin articles; apparel and clothing accessories","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","852194.7379999999","true","3157","false","38095662.02499999","5229301.296","38458812.467999995","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2812","Halides and halide oxides of non-metals","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","10486159.132","true","1872","false","0","72856939.55","72856939.55","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","820719","Tools, interchangeable; rock drilling or earth boring tools, with working part (other than of cermets), whether or not power operated, including parts","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","14032175.918000003","true","57049.54","false","0","192031187.11599994","192031187.11599994","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2814","Ammonia; anhydrous or in aqueous solution","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","657470314.8469999","true","15811173.05","false","0","647670381.1689999","647670381.1689999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","380210","Carbon; activated","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","63004045.782","true","1410639.16","false","174563519.34800005","48985681.84199999","187190278.333","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2705","Coal gas, water gas, producer gas and similar gases, other than petroleum gases and other gaseous hydrocarbons","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","61044.663","true","0","false","0","189101.03","189101.03","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","960810","Pens; ball point","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","11934139.194999998","true","10138.09","false","0","230550490.78599998","230550490.78599998","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","292219","Amino-alcohols, other than those containing more than one kind of oxygen function, their ethers and esters; salts thereof, n.e.c. in item no. 2922.1","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","24159170.381","true","174977.8","false","212484193.27799994","61173105.462","222669299.16899994","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","2824","Lead oxides; red lead and orange lead","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","4786947.379999999","true","341078","false","11318982.956999997","3737670.8019999997","12783145.306999994","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","902131","Artificial parts of the body","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","3043445.4320000014","true","107","false","768604136.847","209912288.76500002","784846845.0889999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","280130","Fluorine; bromine","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","4467224.927","true","10","false","0","33168929.112999998","33168929.112999998","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","2942","Organic compounds; n.e.c. in chapter 29","4","false","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","8764837.088000001","true","19971.42","false","0","171648928.81499997","171648928.81499997","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","720441","Ferrous waste and scrap; turnings, shavings, chips, milling waste, sawdust, fillings, trimmings and stampings, whether or not in bundles","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","632324981.913","true","389970","false","0","281350288.4599999","281350288.4599999","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","M","Import","-2","-2","0","-2","-2","0","GG","GG","true","390230","Propylene, other olefin polymers; propylene copolymers in primary forms","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","822252714.451","true","20434321.130000003","false","1438566159.3790004","375231860.135","1565303999.0240002","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","290621","Alcohols; aromatic alcohols and derivatives, benzyl alcohol","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","5331262.954999999","true","31902","false","0","19935394.311","19935394.311","0","false","true",
"C","M","20220101","2022","1","202201","-2","-2","ALL","X","Export","-2","-2","0","-2","-2","0","GG","GG","true","560749","Twine, cordage, ropes, cables; of polyethylene or polypropylene (excluding binder or baler twine), whether or not plaited, braided or rubber or plastic impregnated, coated, covered or sheathed","6","true","-2","c00","0","-2","0","-1","n/a",,"true","-1","n/a",,"false","25828335.056000005","true","154027.22","false","0","94918809.126","94918809.126","0","false","true",
